OA11CD,LSOA11CD,All Ages,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90
E00094843,E01018787,170,2,3,2,4,1,2,3,3,2,5,2,0,1,0,4,2,1,3,2,0,2,2,0,1,1,2,1,1,0,4,2,1,2,2,1,1,0,1,1,2,1,5,1,5,1,4,2,6,0,3,3,5,4,4,1,4,1,5,6,5,4,2,2,4,4,1,2,0,3,6,2,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
E00094851,E01018787,122,2,0,2,1,2,1,3,0,0,0,0,3,2,1,1,2,0,2,1,0,0,2,1,0,0,1,0,3,0,1,0,0,2,1,0,0,2,1,0,1,1,1,2,1,4,3,2,2,0,1,2,4,4,2,3,1,3,3,4,1,4,3,3,1,1,0,1,0,1,4,2,2,3,0,0,2,0,1,1,3,2,1,0,1,0,3,1,0,0,0,0
E00172823,E01018787,181,1,2,3,3,6,1,3,2,0,3,0,3,3,4,2,3,5,7,3,4,4,3,1,0,3,4,2,0,3,3,2,4,2,2,4,3,3,3,2,2,3,2,5,5,5,3,2,0,5,2,0,3,2,2,5,2,5,0,1,2,0,0,1,1,0,2,1,1,1,0,2,0,2,0,1,1,1,1,2,0,0,0,1,0,1,0,0,0,0,0,0
E00172824,E01018787,159,0,1,2,3,0,3,4,4,0,2,4,0,4,1,3,6,0,0,2,1,1,1,0,0,0,3,2,1,2,1,2,2,0,1,3,2,0,3,1,1,3,2,4,3,3,1,4,3,1,3,3,1,3,2,4,2,3,1,1,3,2,1,3,0,2,1,1,1,2,3,3,3,1,1,2,1,3,1,0,0,2,0,1,1,2,2,2,0,2,0,0
E00094846,E01018788,106,0,0,1,0,2,0,1,0,1,1,0,1,1,2,4,0,0,2,0,2,0,0,0,1,0,0,1,1,1,2,0,0,1,1,1,1,0,1,2,0,1,0,1,1,3,1,1,2,1,1,1,0,2,0,0,2,1,1,0,1,4,2,3,1,3,1,1,2,2,4,1,3,2,5,2,0,0,1,2,2,3,0,3,2,2,1,0,0,2,0,1
E00094847,E01018788,135,0,5,3,1,1,3,0,3,1,3,0,3,2,0,1,0,0,0,2,2,1,0,1,2,0,1,1,1,2,3,3,2,1,1,1,1,0,1,2,1,0,2,0,1,2,1,2,1,3,2,2,0,0,2,1,3,3,3,4,2,5,1,4,3,2,3,4,2,1,1,2,1,1,0,2,0,0,1,1,1,0,3,1,0,0,2,0,0,2,1,2
E00094848,E01018788,150,0,1,4,5,6,2,5,3,1,1,2,1,1,2,0,1,0,0,2,2,1,2,2,1,1,2,2,3,1,0,1,2,1,2,2,0,1,1,1,4,0,2,1,2,0,2,2,1,2,3,1,3,3,1,1,0,3,2,2,0,0,2,0,0,2,3,4,5,3,6,1,2,2,1,1,3,0,2,1,2,4,2,1,0,0,1,0,0,0,0,2
E00094849,E01018788,107,0,2,1,1,5,3,0,0,0,2,1,1,0,0,0,0,1,0,0,0,3,2,0,0,2,1,2,2,2,1,1,2,0,1,0,0,1,0,1,3,0,2,1,1,4,1,2,0,1,0,1,1,0,0,0,1,0,1,2,1,1,1,1,1,2,5,1,3,2,3,2,0,3,2,2,4,2,2,1,0,0,0,2,2,1,2,0,0,0,0,2
E00094852,E01018788,194,3,4,4,3,5,0,5,4,2,1,1,0,2,2,1,3,1,1,2,2,2,0,2,3,1,1,3,2,2,4,0,3,0,0,4,3,1,3,2,1,5,1,3,4,2,2,2,0,1,1,2,3,1,0,4,3,6,5,1,3,0,2,4,1,2,4,1,2,9,1,2,5,5,1,3,1,3,0,2,2,1,0,1,1,2,2,0,1,0,2,2
E00094853,E01018789,124,1,4,3,1,4,3,3,2,1,1,3,1,1,0,0,1,1,2,1,1,2,2,0,2,3,2,0,1,0,1,1,0,2,1,1,1,1,1,1,1,1,2,1,5,1,1,4,1,2,2,2,1,1,1,3,2,2,2,2,3,0,1,4,0,0,1,1,2,1,2,0,4,0,2,2,1,3,1,0,1,1,0,0,1,0,0,0,0,0,0,0
E00094854,E01018789,152,3,1,0,3,3,2,2,3,3,1,1,2,2,1,2,1,3,1,1,4,3,2,2,1,0,0,0,2,0,0,3,1,6,2,1,2,2,1,0,0,6,1,3,2,2,1,1,2,1,1,2,0,2,1,2,3,1,2,1,0,1,2,1,4,1,4,0,3,4,2,1,4,2,2,1,2,0,4,1,3,2,2,0,3,2,0,0,0,0,0,0
E00094856,E01018789,109,2,1,2,1,1,1,0,1,0,1,0,2,0,1,1,0,0,2,1,0,1,0,1,0,0,0,0,1,0,2,0,1,2,1,0,0,0,0,1,4,2,1,1,0,0,1,1,1,2,1,1,0,0,5,3,2,2,0,1,3,1,1,1,2,1,2,2,2,2,4,1,5,0,3,7,0,2,2,4,1,2,1,0,0,1,0,1,1,0,2,0
E00094863,E01018789,139,0,1,0,2,3,0,4,1,0,1,3,2,2,1,0,1,2,3,1,0,2,2,0,0,4,3,1,2,1,2,2,3,1,3,3,3,0,1,2,0,1,2,1,0,1,2,0,1,1,2,1,4,2,6,3,3,4,2,2,2,4,2,1,3,1,1,1,2,3,2,3,0,2,2,0,1,1,3,2,0,1,0,0,1,0,0,0,0,0,0,1
E00094865,E01018789,147,2,1,2,0,2,2,2,3,1,0,1,2,3,1,0,2,4,2,3,1,2,2,3,1,2,1,1,1,1,0,0,1,3,1,3,1,1,3,0,1,1,3,2,3,1,0,2,2,3,2,3,3,4,1,0,3,4,0,4,4,4,3,1,2,4,1,1,0,2,5,4,0,1,2,0,0,0,0,0,3,1,0,0,0,2,2,1,0,0,0,1
E00094857,E01018790,136,4,2,1,3,1,5,3,2,1,2,3,2,1,1,0,2,2,4,4,0,1,4,2,1,2,3,1,2,1,3,1,1,0,1,0,2,1,4,1,1,1,0,3,0,0,2,0,3,6,3,4,5,0,0,0,2,1,1,2,0,0,2,0,0,4,2,0,2,2,3,0,1,1,0,1,3,0,1,0,0,0,1,0,1,0,1,0,0,1,0,2
E00094858,E01018790,135,4,2,2,1,2,0,1,3,2,3,2,1,2,4,2,5,0,1,3,3,1,2,2,0,2,1,3,0,0,0,2,0,1,1,1,0,1,1,2,2,0,1,2,0,0,2,0,4,0,1,2,2,6,4,1,1,6,4,1,1,2,1,3,0,1,1,0,1,4,4,0,1,1,1,0,0,1,0,1,1,2,1,1,1,1,1,0,0,1,1,0
E00094859,E01018790,171,3,8,2,6,4,2,3,5,4,5,3,2,1,2,2,3,4,1,5,4,2,1,6,3,3,2,1,1,0,3,1,2,0,2,1,0,0,1,5,3,1,3,1,1,2,1,2,4,3,1,1,2,1,4,2,4,1,3,2,2,1,1,2,3,0,0,2,3,1,3,0,2,2,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
E00094861,E01018790,142,2,1,1,1,1,0,4,1,2,1,2,1,0,3,2,0,1,1,0,3,2,2,1,2,3,0,2,2,0,2,0,2,1,2,2,1,1,1,0,1,2,1,2,2,1,0,4,0,4,3,3,3,3,2,1,1,2,1,3,2,3,2,4,1,4,1,4,1,3,4,1,0,2,4,0,2,2,1,2,1,0,1,0,1,1,1,0,1,1,0,0
E00094855,E01018791,135,1,3,1,4,1,0,1,2,2,2,1,1,0,3,1,2,0,2,1,0,1,1,1,1,1,1,3,1,1,1,0,0,0,1,1,1,0,0,0,0,2,0,0,3,1,2,2,3,4,5,1,3,4,0,1,3,1,2,0,2,3,3,3,3,5,0,3,4,0,6,3,2,2,5,2,1,3,1,0,0,3,0,0,1,0,0,0,0,0,0,0
E00094860,E01018791,184,2,0,0,1,1,5,0,4,2,3,5,2,3,3,4,4,1,4,0,2,5,1,3,3,3,1,4,0,1,1,1,1,0,1,1,0,1,1,1,2,0,0,5,1,1,5,3,1,3,8,2,5,1,2,1,1,4,1,2,2,1,6,4,2,2,0,1,4,2,4,2,4,2,1,4,1,0,2,4,3,2,3,1,1,0,0,0,0,0,1,2
E00094862,E01018791,140,0,2,0,1,1,0,1,0,1,1,1,0,0,1,1,1,1,1,0,0,1,0,2,1,3,0,1,1,2,1,0,1,2,1,0,1,0,1,2,3,1,1,3,5,0,0,0,2,1,0,4,2,5,1,2,3,0,0,2,2,2,4,1,3,3,5,6,5,2,5,1,2,6,2,1,1,5,1,4,3,0,0,1,3,1,2,0,0,0,0,1
E00094864,E01018791,140,1,0,2,1,3,1,6,1,2,2,0,0,1,2,2,3,3,2,3,2,2,2,3,4,4,1,4,3,0,1,1,0,3,0,1,3,3,0,3,0,1,2,1,6,0,4,6,4,1,3,0,0,1,2,2,2,3,2,1,1,1,3,3,2,0,0,0,1,1,2,0,1,3,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
E00094867,E01018792,139,2,1,0,1,1,1,0,1,1,1,0,1,0,1,1,0,0,0,0,1,2,0,1,1,0,1,0,0,1,0,1,1,4,2,1,2,1,1,0,1,2,2,3,1,2,3,5,3,1,3,1,1,0,0,2,1,2,2,2,2,1,2,3,7,2,5,2,4,4,4,1,3,1,4,4,1,4,0,2,2,3,1,1,0,3,0,0,0,0,0,4
E00094868,E01018792,200,0,3,1,3,6,2,1,3,4,2,4,4,4,4,4,3,4,2,1,5,0,1,1,2,2,2,5,1,0,1,4,0,4,3,2,2,3,2,0,0,1,2,1,7,0,2,3,3,5,1,2,3,4,3,2,3,4,1,2,4,1,4,3,3,0,1,1,0,2,2,6,2,2,4,2,1,1,2,1,1,3,3,0,1,1,0,1,1,0,1,2
E00094871,E01018792,169,6,0,1,3,0,3,0,1,4,1,2,2,1,1,0,5,2,2,3,4,1,1,4,2,2,3,3,0,2,3,5,2,1,0,1,2,2,7,1,2,2,2,2,3,2,0,1,1,0,2,2,2,3,2,2,1,4,4,5,4,1,1,0,1,0,4,3,4,2,1,0,3,2,2,1,1,1,5,1,0,1,0,2,1,0,0,1,0,0,1,1
E00094875,E01018792,120,1,0,1,0,0,1,1,0,0,0,2,0,2,0,1,1,0,4,1,0,1,1,1,1,0,0,1,4,1,1,1,1,0,1,1,0,2,0,1,0,0,2,1,1,2,1,0,4,0,0,3,1,0,2,1,3,1,3,1,2,2,0,0,4,3,2,5,1,1,5,2,1,4,2,2,3,0,1,1,1,1,3,4,5,0,1,0,0,1,1,3
E00172817,E01018792,173,0,0,3,2,2,0,2,0,2,4,3,2,0,2,5,9,3,3,0,4,2,3,1,2,3,4,3,4,1,1,2,1,2,1,0,2,1,1,1,5,3,6,3,0,6,1,4,4,3,6,1,1,2,4,6,0,4,2,2,1,2,2,1,2,1,2,2,0,0,2,5,1,3,2,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0
E00172818,E01018792,144,4,1,4,4,3,3,0,3,1,0,5,2,3,0,2,2,2,2,0,2,3,0,2,3,2,6,1,0,1,2,3,2,1,4,2,5,3,1,3,2,5,2,3,1,5,2,3,2,2,0,1,0,1,0,1,0,1,1,0,0,1,4,0,1,1,1,1,1,1,2,0,2,1,3,0,0,0,2,0,0,0,1,0,1,1,1,0,0,0,0,0
E00172819,E01018792,161,4,0,1,4,3,4,0,4,2,2,2,4,4,1,2,1,4,1,3,0,1,1,0,2,1,2,1,1,2,1,2,4,2,1,1,0,2,1,5,4,2,3,2,8,5,3,2,3,5,7,2,4,2,2,4,2,2,1,2,0,2,2,2,0,0,2,0,2,3,0,1,2,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
E00172820,E01018792,158,6,5,3,4,3,5,2,3,2,2,2,3,2,2,0,2,4,4,2,0,4,3,0,2,1,1,0,1,6,1,3,0,3,2,2,5,1,5,1,1,3,1,0,6,3,4,5,5,1,0,5,3,3,1,1,2,1,1,0,0,1,1,1,1,0,0,0,0,1,0,2,2,0,1,0,1,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0
E00172821,E01018792,148,0,2,4,2,2,2,1,3,1,3,3,4,4,4,2,1,2,6,2,1,2,0,2,1,3,1,3,1,4,4,1,2,2,2,0,5,4,1,3,2,1,2,1,3,4,3,2,5,3,1,2,1,2,3,2,2,2,1,2,1,0,0,3,2,0,0,0,3,0,1,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
E00094869,E01018793,158,3,1,3,6,2,3,3,5,3,5,1,1,4,4,1,1,3,0,2,1,1,3,3,1,0,4,2,3,1,2,2,1,2,3,1,4,4,1,2,2,2,4,1,1,1,2,2,2,3,0,6,3,2,3,4,2,3,4,1,0,1,1,1,0,2,2,2,0,0,1,1,0,1,2,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
E00094870,E01018793,167,1,1,0,1,4,1,1,3,4,1,3,1,7,1,3,1,2,1,4,0,2,1,1,3,4,3,1,0,0,2,4,3,0,1,1,1,3,2,0,2,4,0,1,1,1,3,4,2,4,1,2,2,0,3,3,5,0,3,2,3,0,1,2,2,2,3,2,0,2,3,8,1,2,2,1,1,1,0,1,2,1,5,2,1,0,1,0,1,1,0,1
E00094872,E01018793,112,0,0,0,0,1,1,0,3,1,1,2,3,0,0,1,4,2,2,2,1,0,0,1,0,1,0,0,1,0,1,3,0,0,1,1,2,1,1,0,2,3,1,1,4,2,2,2,1,1,2,1,2,2,2,1,0,1,1,2,0,0,1,4,4,2,1,2,0,1,5,2,1,2,2,0,1,0,0,1,3,1,1,1,0,2,1,0,0,1,1,2
E00094873,E01018793,89,0,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,2,0,0,0,0,1,0,2,0,1,1,1,3,2,3,3,1,0,1,2,1,0,0,1,1,1,0,1,1,4,1,2,1,1,1,2,1,3,0,0,3,5,1,2,1,0,0,2,4,0,0,2,1,1,4,0,1,0,0,0,0,0,1,2,1,0,0,0,0,0,1,1,0,0,0
E00094874,E01018793,129,2,1,1,1,1,1,1,3,1,2,4,3,0,2,2,0,0,0,2,3,2,1,0,0,1,1,2,2,0,2,0,0,0,1,5,1,3,1,2,3,1,1,1,1,0,1,0,1,2,6,1,6,2,2,0,3,2,4,3,4,3,0,0,2,0,1,2,3,0,1,3,1,3,2,5,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0
E00094876,E01018793,158,1,5,2,2,2,0,3,1,2,2,3,1,2,1,5,0,2,1,0,0,2,1,2,2,1,2,3,2,1,0,2,1,1,3,1,2,1,2,2,2,5,0,2,3,5,1,1,4,1,4,2,5,5,2,3,1,2,1,3,1,3,4,5,2,3,3,0,0,1,5,1,1,3,1,0,2,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1
E00094877,E01018794,140,1,1,0,1,2,1,1,3,0,1,1,0,3,3,2,2,1,1,5,0,1,2,0,1,0,1,0,0,0,1,2,3,0,0,0,2,1,2,1,2,3,2,1,2,1,1,2,1,2,0,1,1,5,2,3,0,1,0,5,4,0,1,6,3,2,2,0,2,3,8,2,3,2,0,3,2,3,2,2,0,1,1,1,0,1,3,2,0,0,0,0
E00094879,E01018794,137,2,2,0,1,1,1,0,3,0,0,2,5,4,3,2,0,4,2,0,1,2,0,2,0,2,0,1,0,0,1,0,1,0,2,2,1,3,1,1,1,1,3,4,5,2,3,3,3,6,1,1,3,1,4,4,1,0,1,2,2,0,0,2,0,4,1,3,2,2,5,0,4,2,2,2,0,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0
E00094885,E01018794,119,2,3,0,1,2,0,1,1,1,1,1,2,1,2,0,0,2,2,1,2,1,1,0,1,2,2,1,2,1,3,1,0,2,1,2,2,0,1,1,5,2,1,1,1,2,3,2,1,0,0,3,0,6,1,5,2,3,3,1,2,2,1,1,3,2,2,2,2,1,0,2,1,2,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
E00094888,E01018794,155,1,1,2,1,3,2,2,2,3,1,1,3,1,3,1,1,2,3,3,2,0,2,1,2,3,1,0,1,1,1,1,0,2,1,0,1,3,1,4,1,2,0,0,3,1,5,2,1,1,5,8,3,3,6,2,1,0,2,2,0,1,2,2,2,2,2,2,3,4,2,3,2,4,2,0,1,0,3,0,0,3,0,0,1,0,2,0,0,0,1,0
E00094889,E01018794,101,1,1,0,3,1,2,0,2,0,0,1,1,1,0,0,0,1,3,0,1,0,0,1,2,1,0,1,1,1,1,1,0,0,3,0,2,1,1,0,3,0,1,3,1,0,1,1,3,0,0,2,5,2,2,0,0,1,2,3,1,0,1,0,5,2,1,3,2,4,4,1,1,1,1,0,0,2,1,2,0,2,0,0,1,0,0,0,0,1,0,1
E00094878,E01018795,152,1,0,4,1,2,3,5,1,1,2,6,0,1,1,1,2,1,1,3,2,3,1,2,0,1,0,3,2,0,2,1,3,2,1,0,2,0,0,1,2,0,1,2,2,0,4,3,2,0,0,3,7,2,4,1,1,1,5,1,4,1,1,2,3,0,1,3,3,3,2,4,2,1,0,1,2,1,2,6,1,2,0,1,0,1,0,0,1,0,0,1
E00094880,E01018795,141,0,2,0,0,4,1,0,2,1,0,0,1,1,2,1,0,0,4,1,1,0,2,1,0,0,2,0,1,0,0,1,0,0,0,1,0,0,0,2,0,3,0,3,1,1,3,1,1,4,4,2,3,7,1,2,2,1,3,4,1,3,1,5,1,2,2,3,6,3,2,5,5,2,4,4,3,1,1,3,0,0,1,2,2,0,1,0,0,1,0,0
E00094881,E01018795,129,0,0,0,3,0,1,1,3,2,1,1,1,3,1,0,0,0,3,0,0,0,1,0,1,0,2,2,0,0,3,0,1,0,0,0,2,0,0,1,0,1,4,2,4,3,1,0,1,1,1,3,2,1,0,2,3,0,0,6,2,0,1,1,1,1,3,2,2,2,5,2,4,2,5,4,3,1,0,2,1,4,3,0,3,3,0,0,1,2,1,0
E00094887,E01018795,169,1,1,0,1,0,3,1,0,5,4,2,2,2,4,4,0,2,3,4,3,1,2,3,0,1,2,0,0,2,1,0,0,0,0,1,1,2,0,0,2,1,0,1,4,2,4,5,2,2,4,5,3,2,2,2,2,4,5,5,2,2,2,4,3,5,5,4,6,2,3,1,2,2,3,2,0,1,0,1,1,0,0,2,0,0,0,0,0,0,0,1
E00094882,E01018796,155,0,2,1,4,1,1,3,5,1,3,1,4,1,4,3,1,1,1,4,0,1,0,2,4,0,3,0,2,2,0,3,2,3,4,0,2,4,1,0,1,2,2,4,2,0,2,2,0,2,0,4,4,3,3,2,0,1,2,8,2,6,4,3,0,0,1,3,4,2,0,0,0,0,3,1,1,0,0,1,3,1,1,0,0,0,0,1,0,0,0,0
E00094883,E01018796,150,1,2,2,7,3,4,3,1,1,0,0,5,2,0,3,3,2,1,1,2,4,2,1,3,3,0,1,3,1,0,2,2,2,3,3,1,0,2,2,1,1,3,2,5,1,6,1,2,5,4,1,4,1,2,1,1,2,1,2,1,1,1,1,0,3,3,0,2,1,3,2,2,2,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0
E00094884,E01018796,138,1,4,4,2,2,1,1,2,1,1,3,2,2,0,2,1,2,3,1,0,3,2,2,1,2,0,0,1,1,3,3,2,0,0,4,3,1,1,0,1,2,2,1,1,1,3,5,1,1,4,3,3,4,3,1,2,3,2,3,3,3,0,1,1,1,1,0,1,1,2,2,2,1,1,0,0,0,1,1,0,0,2,0,0,0,0,0,0,3,0,1
E00094886,E01018796,137,4,1,2,1,0,3,1,3,2,2,0,3,0,1,1,0,2,2,0,0,2,0,1,1,1,1,1,1,2,2,2,0,0,0,2,0,4,3,0,1,0,1,1,3,0,6,2,6,0,0,0,3,3,3,3,2,0,1,2,2,2,2,2,2,2,3,6,3,1,5,0,4,4,1,0,1,1,2,2,1,0,2,0,0,1,0,0,0,0,0,0
E00094894,E01018797,116,3,4,1,2,2,0,3,1,1,2,1,1,0,0,0,3,1,1,5,2,0,2,2,1,1,4,1,3,2,3,3,0,2,1,0,1,1,2,0,1,2,1,2,1,2,1,2,0,2,1,3,2,3,0,2,2,0,0,0,2,3,2,2,1,1,2,2,1,1,2,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0
E00094900,E01018797,127,2,0,2,2,2,2,0,3,0,1,4,4,0,4,3,3,3,2,3,0,1,3,0,1,0,2,1,0,1,1,2,0,1,4,1,2,1,0,2,0,4,1,3,3,2,1,2,4,1,1,1,3,1,3,2,2,0,2,3,1,1,0,2,0,0,2,2,4,3,1,2,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
E00094901,E01018797,139,2,0,2,1,2,3,2,3,3,0,1,2,4,2,0,1,0,2,4,0,1,2,1,2,2,1,2,2,0,2,4,0,1,0,2,2,1,2,1,1,0,1,3,2,2,0,1,1,0,1,0,0,2,3,3,0,3,2,3,1,5,0,0,1,2,1,3,1,4,3,2,2,2,2,2,2,1,2,2,1,1,0,1,1,1,1,1,0,1,0,3
E00094902,E01018797,135,1,1,0,0,0,0,0,3,3,4,2,1,2,1,1,0,5,3,1,5,2,2,3,2,3,2,2,0,0,0,0,0,3,0,1,1,0,1,2,1,1,1,3,2,1,1,2,1,3,2,2,1,0,3,4,2,1,6,3,1,3,0,0,3,3,2,1,4,3,1,3,2,3,1,0,0,2,0,2,1,0,1,1,0,0,0,0,0,1,0,0
E00094890,E01018798,155,2,1,5,3,0,0,0,1,1,0,3,1,2,0,3,3,2,2,3,0,1,1,2,0,5,2,0,3,3,1,0,3,1,3,0,1,3,2,1,2,1,6,0,1,2,3,3,0,0,1,2,3,3,7,1,4,2,3,4,1,0,2,1,0,4,8,3,1,2,5,0,1,1,2,0,0,3,1,1,1,1,0,1,0,0,0,2,0,0,1,1
E00094895,E01018798,154,3,3,4,0,0,4,0,0,1,0,2,3,2,1,2,1,0,3,1,1,1,2,0,2,2,0,1,1,1,1,2,1,3,1,1,0,1,2,2,1,2,2,3,2,6,4,0,3,2,0,1,2,4,1,3,3,3,2,2,4,4,1,1,4,4,2,3,2,0,3,1,0,4,0,6,1,1,3,2,2,0,3,0,0,1,1,0,0,0,0,0
E00094897,E01018798,116,2,0,0,1,0,1,1,0,1,1,0,2,1,1,1,0,2,2,3,1,0,0,2,0,1,1,0,0,2,0,0,1,0,2,3,1,0,1,1,2,0,2,1,0,2,0,3,1,2,1,1,2,1,1,1,1,1,0,4,0,3,2,2,1,2,5,5,2,2,1,3,0,6,4,3,1,1,2,1,1,2,1,2,0,0,0,0,1,1,0,1
E00094898,E01018798,155,0,3,1,0,3,1,0,2,1,2,3,1,2,1,1,3,3,2,2,2,0,2,1,3,2,1,1,5,1,0,1,4,0,3,2,2,3,0,1,1,1,2,1,5,1,0,5,0,1,0,1,4,2,4,1,1,1,2,4,3,3,2,3,4,1,0,2,5,2,4,4,3,2,1,2,1,0,4,1,0,0,0,0,0,2,1,0,0,0,2,1
E00094899,E01018798,162,1,0,3,0,3,2,4,3,0,5,2,4,1,1,2,0,2,0,0,1,1,1,2,3,2,2,0,0,3,4,2,2,2,2,0,2,2,0,3,2,1,2,5,1,4,3,3,1,2,4,3,4,4,4,2,1,3,5,2,1,1,0,2,1,4,1,2,0,1,1,2,1,3,1,3,0,0,3,1,1,0,1,1,2,0,1,0,0,1,0,4
E00094891,E01018799,151,1,3,2,2,3,6,1,1,1,4,0,1,3,4,1,1,5,2,0,2,0,2,2,1,1,0,1,1,3,1,1,1,2,2,4,4,4,1,2,2,1,0,3,2,1,3,1,1,3,2,1,3,4,3,3,2,3,0,1,1,5,0,2,1,7,1,0,1,2,3,1,0,2,0,1,1,0,1,1,1,1,2,1,0,0,1,0,0,0,0,0
E00094892,E01018799,129,2,0,2,3,3,3,0,2,1,3,2,3,0,3,1,1,4,0,2,0,3,1,3,3,4,0,0,1,2,0,1,1,1,2,1,1,1,3,1,1,0,3,0,1,1,1,0,2,1,1,2,0,3,2,2,3,2,1,2,3,0,1,0,2,1,2,2,1,5,3,2,0,0,1,0,0,2,4,0,0,1,1,0,1,0,1,2,0,0,0,2
E00094893,E01018799,123,1,0,0,1,3,0,3,2,1,4,3,1,0,3,1,2,0,2,0,0,2,6,2,2,1,0,1,2,0,2,1,0,0,1,1,1,1,1,1,0,1,2,0,3,1,1,1,1,2,1,3,2,0,3,0,4,1,2,0,2,3,1,5,2,1,3,4,0,1,2,1,1,0,0,0,0,1,1,0,0,3,2,1,2,0,1,1,1,1,0,3
E00094896,E01018799,123,1,2,4,1,1,4,3,0,1,2,1,1,4,1,0,2,1,3,1,2,2,4,1,0,1,1,0,0,1,2,0,1,2,1,1,1,2,1,0,0,0,1,2,1,0,1,3,2,2,2,1,1,1,1,2,2,2,1,3,1,1,1,3,3,2,1,1,2,4,2,0,3,2,1,1,3,0,1,1,0,2,1,1,0,0,0,0,0,2,0,0
E00094904,E01018800,170,6,5,5,8,4,3,2,4,3,2,2,2,3,2,2,3,2,2,2,1,2,2,1,3,5,5,1,4,2,4,3,4,3,4,2,4,5,5,0,2,2,2,0,4,6,2,2,3,0,2,2,0,1,1,2,2,1,1,0,0,3,1,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
E00094906,E01018800,114,0,2,0,0,0,3,4,0,0,0,1,2,1,1,1,1,2,1,1,2,0,0,0,0,2,1,1,2,1,0,1,1,0,2,2,1,2,0,1,1,1,2,0,0,1,2,2,0,4,1,0,0,2,1,0,1,1,1,2,2,5,2,0,4,1,3,2,2,0,0,4,3,0,2,2,3,1,3,1,1,1,0,0,0,0,1,1,3,2,1,3
E00094907,E01018800,193,1,5,8,2,5,5,3,3,2,1,1,3,5,4,2,4,2,4,3,1,2,1,2,3,4,0,0,3,2,1,5,2,3,4,0,1,6,1,3,2,1,2,4,3,2,3,4,1,4,1,1,2,3,1,2,1,4,5,3,3,3,3,1,1,1,3,3,3,4,2,3,0,2,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
E00094908,E01018800,180,0,0,0,2,2,2,2,2,2,1,2,2,4,0,1,6,2,2,7,3,1,2,2,1,1,1,0,2,2,0,3,1,2,0,1,0,0,0,0,1,1,2,1,2,1,2,2,2,2,3,1,3,6,2,5,5,3,3,5,5,6,2,4,4,3,2,5,2,4,5,5,3,2,2,1,2,0,2,1,0,0,0,1,1,1,1,0,0,1,0,2
E00094915,E01018800,118,4,1,4,0,4,1,0,1,0,0,2,3,1,0,1,1,0,2,0,2,0,0,2,0,3,2,1,0,0,2,4,1,2,1,0,2,1,0,2,1,3,2,1,0,1,0,0,3,1,2,3,1,1,5,4,1,4,3,5,2,1,1,2,1,0,1,2,3,2,1,1,1,1,0,0,1,1,1,2,1,1,0,0,0,0,0,0,1,0,0,0
E00094916,E01018803,106,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,2,2,0,6,4,7,2,2,2,3,3,1,0,2,1,3,2,0,0,0,2,0,2,1,3,1,0,0,0,1,1,1,1,1,1,0,2,1,0,1,0,2,1,1,0,2,1,0,6,1,2,1,2,0,2,1,2,0,1,2,1,1,0,0,3,0,1,1,2,0,2,0,3
E00094917,E01018803,156,0,2,2,1,1,1,0,0,1,0,2,0,0,0,0,1,2,4,5,5,0,5,13,9,4,1,2,1,2,1,1,1,0,0,0,2,3,1,0,0,1,0,1,0,3,2,1,1,2,1,4,2,5,3,0,4,2,0,0,4,3,2,3,4,2,5,0,0,0,4,1,2,1,0,0,3,1,0,2,0,3,2,0,0,1,3,0,3,0,1,1
E00094919,E01018803,73,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,1,5,0,2,0,0,1,0,0,0,0,0,1,0,1,1,2,0,0,0,1,0,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,2,1,1,2,1,0,1,1,1,1,0,0,0,0,2,1,0,1,1,1,2,2,2,1,2,3,1,0,2,4,1,3,4
