OA11CD,LSOA11CD,All Ages,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90
E00102541,E01020244,146,2,2,1,1,0,0,0,1,3,0,1,3,2,0,4,4,1,2,1,1,2,1,2,0,0,4,1,2,2,2,2,3,2,0,2,2,2,1,3,0,5,1,3,3,1,1,1,2,4,1,4,2,3,5,1,2,1,1,5,1,2,3,1,3,0,1,3,2,3,0,0,3,0,1,2,1,2,0,0,2,0,1,1,1,3,1,1,0,0,0,0
E00102542,E01020244,165,3,1,0,1,2,0,3,2,1,1,0,6,3,1,4,2,1,3,2,1,0,1,1,1,1,4,2,3,1,2,2,2,2,1,2,1,4,0,1,3,2,1,2,3,3,5,1,0,5,1,3,3,1,0,3,1,0,1,4,3,2,1,2,1,2,2,2,3,2,4,3,3,1,2,2,1,1,2,2,0,2,2,1,0,1,2,0,1,0,1,4
E00102544,E01020244,141,1,0,1,2,2,1,0,2,1,2,2,1,0,2,2,3,1,0,2,0,1,1,2,0,0,3,0,4,2,1,6,2,0,1,1,3,1,2,0,2,4,0,4,1,3,0,1,0,1,2,3,2,0,4,2,5,5,2,1,2,2,1,2,2,5,2,1,0,1,1,1,1,2,2,1,1,1,1,1,1,0,1,2,3,1,1,1,1,0,0,3
E00102545,E01020244,136,1,2,0,3,1,2,2,0,2,1,3,2,1,3,0,3,2,3,1,0,0,0,1,1,1,2,0,0,0,1,3,2,3,1,2,3,3,1,0,1,1,1,3,4,2,3,1,2,0,0,3,2,1,6,0,9,0,2,1,1,0,2,3,1,2,2,2,1,1,4,1,2,1,0,1,1,0,2,1,1,1,1,0,1,0,0,0,2,0,1,3
E00102534,E01020245,70,0,1,1,0,0,1,1,1,2,1,2,1,1,1,2,0,0,4,1,1,2,0,0,0,1,0,1,0,0,0,1,0,1,2,0,0,0,1,1,2,0,0,3,1,3,1,1,1,1,3,1,0,0,1,0,0,0,0,0,1,2,0,2,0,0,0,1,2,1,2,1,0,0,0,0,1,2,0,2,0,0,0,0,0,0,1,0,0,2,0,1
E00102535,E01020245,49,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1,2,2,0,0,1,1,1,2,1,0,2,1,2,0,4,1,1,0,0,1,0,2,1,0,2,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
E00102536,E01020245,158,2,4,1,2,0,2,1,2,1,1,1,0,3,1,1,0,2,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,3,1,4,2,1,1,1,0,0,2,1,1,1,6,5,2,3,3,2,2,3,8,2,1,3,1,3,5,3,0,4,7,2,3,6,5,2,5,3,0,3,2,1,1,0,2,0,3,1,2,1,1,1,1,2,0,1,0,0
E00102537,E01020245,121,1,1,0,0,1,1,0,3,0,0,2,1,2,0,2,2,3,1,0,1,0,0,1,0,0,0,0,1,2,0,0,1,1,1,0,1,1,2,3,0,1,2,0,0,2,1,1,3,1,2,3,0,2,2,4,1,1,3,2,1,4,1,3,3,1,2,1,0,5,2,1,6,2,1,2,2,0,2,3,1,1,2,0,0,1,1,0,0,0,0,7
E00102538,E01020245,134,1,1,1,2,1,2,1,0,1,0,2,2,0,1,0,1,0,2,1,1,0,1,0,0,0,2,1,1,0,2,4,2,2,0,0,1,1,3,2,1,3,0,3,3,1,3,4,5,1,1,0,3,3,0,2,5,2,2,0,3,1,1,1,2,3,3,6,3,3,2,2,2,2,1,1,0,1,0,2,1,1,1,2,1,0,0,0,1,1,0,3
E00102539,E01020245,103,2,1,1,0,1,1,0,1,3,1,4,2,2,2,1,1,1,1,0,1,1,0,1,3,0,0,0,0,0,0,3,2,1,2,0,1,1,2,2,0,0,0,3,1,1,3,1,2,3,0,1,4,0,1,5,1,1,1,1,3,0,0,4,1,5,1,1,1,1,1,1,0,1,0,0,1,0,0,1,0,0,0,1,3,0,0,2,0,0,0,1
E00102543,E01020245,173,2,1,0,1,1,4,0,1,1,1,2,0,1,5,0,0,1,0,3,2,1,0,1,2,1,1,2,1,0,5,2,2,4,2,1,2,0,2,1,2,0,3,1,2,0,5,3,4,2,3,8,4,2,3,5,6,3,2,2,3,1,1,5,2,3,3,2,1,2,2,1,2,2,1,1,1,2,2,1,1,1,1,1,1,1,0,0,2,3,0,8
E00102546,E01020246,117,0,0,1,0,0,1,0,0,0,1,0,2,0,1,1,0,0,1,0,1,0,2,1,1,1,2,1,0,0,0,0,2,1,0,0,1,1,0,0,0,1,1,2,3,3,3,6,2,0,0,1,4,0,1,3,4,4,4,3,4,4,2,3,0,7,1,2,2,3,0,3,0,5,2,1,2,0,1,0,2,1,2,0,0,0,0,0,0,0,0,3
E00102547,E01020246,147,1,1,1,2,0,0,1,1,2,2,5,3,3,1,1,1,4,0,3,0,1,0,1,0,2,1,0,0,1,2,1,2,0,2,1,1,4,0,2,4,2,1,2,1,2,4,2,0,3,3,3,4,3,5,1,3,7,4,1,4,4,0,8,3,4,3,2,0,1,1,2,1,1,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1
E00102548,E01020246,132,1,3,0,1,3,2,2,1,0,0,1,0,1,0,2,0,2,0,0,1,0,0,1,1,0,0,2,7,3,0,1,1,1,1,2,3,1,1,1,1,2,0,1,1,0,0,2,4,1,4,2,3,2,1,2,1,3,5,3,2,2,3,1,2,4,3,5,3,2,1,1,1,1,4,0,1,4,0,1,0,1,0,2,1,0,0,0,0,0,0,3
E00102558,E01020246,156,1,1,3,3,1,1,2,1,0,0,1,0,1,3,1,0,3,1,1,2,2,1,1,2,2,3,5,5,3,5,1,2,0,0,0,1,1,1,1,1,3,0,1,2,2,2,3,3,0,3,3,3,5,4,2,2,3,0,9,3,1,0,1,5,5,3,1,3,3,1,2,2,3,3,1,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0
E00102550,E01020247,179,0,1,1,0,3,4,0,1,2,2,4,0,0,2,1,0,6,1,1,1,2,0,4,3,4,5,3,2,3,0,2,1,0,0,1,2,1,2,1,0,0,3,1,2,2,3,4,5,3,4,3,6,4,6,3,1,2,4,1,4,1,4,3,1,3,2,0,4,1,1,0,2,2,3,1,0,2,3,4,1,1,2,1,0,3,1,0,4,0,1,1
E00102553,E01020247,234,4,3,3,4,5,1,2,5,3,0,2,3,3,10,5,3,3,2,1,4,2,1,1,2,4,5,1,4,1,2,2,5,0,2,5,2,3,4,2,0,3,1,3,4,5,6,6,4,5,3,3,2,4,3,1,3,0,3,1,1,1,0,2,2,5,0,2,3,6,1,1,7,0,2,1,1,3,4,1,2,1,1,3,1,0,1,2,1,2,1,2
E00102560,E01020247,135,1,0,2,0,4,1,2,1,5,2,0,1,0,0,1,0,1,2,1,2,1,1,1,3,0,0,3,1,2,2,2,1,1,0,1,1,1,0,1,0,1,2,1,2,2,2,2,1,2,5,2,2,1,3,4,2,0,0,0,1,0,5,2,0,2,1,2,3,4,2,2,1,0,0,2,0,0,3,0,5,2,2,2,3,2,1,0,1,1,0,4
E00102561,E01020247,145,0,1,2,2,1,2,2,1,1,1,0,1,3,1,1,0,1,1,3,1,0,2,2,1,1,1,1,0,0,1,1,2,1,0,2,1,2,1,1,1,0,2,3,2,2,2,2,1,0,3,5,3,2,3,0,3,5,0,1,1,1,1,5,2,1,2,1,5,1,0,5,1,1,1,2,2,2,2,1,1,2,3,2,3,2,0,0,0,1,2,7
E00102562,E01020247,148,1,2,1,1,0,2,1,2,4,1,1,0,2,1,1,1,4,2,1,0,1,2,2,1,1,1,5,3,4,1,2,1,1,1,2,2,2,0,0,1,2,2,1,0,2,0,2,1,0,4,4,2,2,0,1,1,1,3,1,2,4,6,2,3,3,1,1,5,3,5,2,1,3,0,1,2,1,1,1,0,2,2,3,0,1,1,0,1,0,0,1
E00102549,E01020248,155,2,0,0,1,0,1,5,2,1,1,1,1,4,0,2,1,0,6,2,2,0,0,1,1,1,1,2,1,0,3,0,0,1,1,1,2,3,1,1,1,4,0,1,2,2,4,4,3,4,2,3,2,1,0,2,3,1,5,1,2,3,1,5,5,5,4,4,5,1,1,2,2,3,3,1,0,2,1,2,2,0,1,0,0,0,1,1,1,0,0,0
E00102551,E01020248,184,1,2,4,3,2,0,3,1,1,0,3,1,2,1,1,2,0,0,1,1,1,1,1,1,1,5,0,4,1,1,1,5,2,2,3,4,0,0,2,1,0,1,3,5,0,3,1,4,3,3,3,5,1,4,4,2,6,1,4,1,1,0,2,1,2,3,0,5,5,5,3,2,4,4,3,2,1,5,5,3,3,0,3,1,1,0,0,0,0,0,1
E00102552,E01020248,157,0,0,4,0,1,1,0,4,4,1,3,3,2,1,1,2,1,2,2,2,1,1,1,1,2,1,1,0,1,0,0,2,0,1,2,1,1,3,3,0,1,4,1,5,2,3,2,3,3,2,4,1,2,1,1,6,0,8,5,2,1,2,1,2,3,1,7,2,4,0,2,1,1,0,1,0,0,0,4,1,1,0,0,2,1,1,1,1,0,1,4
E00102563,E01020248,102,0,0,0,0,0,3,1,0,1,0,1,1,1,0,0,0,0,2,0,2,0,0,1,0,0,1,0,2,1,0,2,0,1,0,0,3,0,2,1,0,0,1,3,0,1,1,3,0,2,2,2,3,0,2,1,0,2,7,3,0,1,2,1,3,1,6,2,2,3,1,1,6,1,1,1,1,2,1,1,0,1,1,2,0,0,1,1,0,0,0,0
E00102564,E01020248,150,2,1,1,0,3,2,1,1,2,1,2,1,1,1,1,1,1,0,3,0,4,4,1,2,2,1,6,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,4,1,4,1,1,1,4,3,3,3,0,0,1,4,2,4,4,2,1,2,2,3,1,3,2,3,0,3,3,2,3,5,2,1,1,0,0,0,0,3,1,1,1,0,1,1,2,1,3
E00102565,E01020248,138,0,1,0,1,1,1,3,3,1,2,2,1,2,1,1,0,1,2,2,0,1,1,2,1,0,0,0,1,2,1,0,0,1,2,2,0,1,1,1,0,1,2,1,3,1,2,2,1,5,3,4,2,1,4,3,0,6,1,3,1,3,4,1,2,4,0,2,3,4,2,2,3,0,2,0,3,2,5,0,0,0,1,1,1,0,0,0,1,1,0,3
E00102554,E01020249,108,0,0,1,0,0,0,1,0,0,0,0,1,1,2,1,1,2,1,2,1,0,0,1,2,0,1,2,0,0,2,0,0,0,1,0,2,0,0,0,0,0,3,2,2,1,1,2,2,2,2,2,2,2,1,0,4,2,2,6,2,0,0,0,4,3,3,2,0,1,3,0,1,3,2,0,2,0,1,2,2,2,1,2,0,1,3,0,1,2,1,1
E00102555,E01020249,129,1,1,0,1,1,1,1,0,1,1,2,0,0,0,1,0,0,0,2,0,2,2,0,1,0,0,0,0,0,0,0,2,2,0,0,1,0,0,0,2,0,2,1,0,0,0,2,2,2,2,1,4,2,0,2,1,0,3,5,1,4,3,1,0,2,3,4,10,3,3,1,5,2,1,6,4,0,1,3,1,3,1,1,0,1,2,0,1,1,1,6
E00102556,E01020249,161,4,2,1,0,0,0,1,1,1,0,2,1,0,3,1,1,1,3,4,2,2,0,1,4,0,0,1,4,1,2,1,2,2,1,0,1,1,1,1,0,3,3,3,1,2,1,1,1,3,4,1,3,4,2,4,7,3,2,2,1,1,2,4,1,0,4,6,6,7,2,0,1,3,2,1,2,1,1,3,1,0,0,2,3,1,0,0,0,2,0,1
E00102557,E01020249,168,2,0,2,0,1,2,0,1,0,4,0,3,3,2,2,2,1,4,3,2,1,1,2,1,3,0,3,1,1,1,1,1,0,0,1,3,1,2,1,3,0,5,4,3,2,3,2,3,3,1,8,5,3,7,1,3,0,3,1,3,2,1,1,3,4,3,3,2,2,3,0,3,2,2,3,3,2,1,2,0,0,0,2,0,1,0,0,0,2,0,0
E00102559,E01020249,125,0,0,0,2,0,0,1,1,0,1,0,0,0,0,3,1,1,1,0,2,2,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,2,0,3,1,1,0,0,0,2,0,0,3,2,4,1,6,4,4,3,3,2,2,2,2,1,0,3,4,1,1,4,2,2,1,1,1,4,3,2,2,5,2,3,3,1,2,3,1,1,1,1,1,0,0,3
E00102567,E01020250,180,0,0,2,0,0,0,1,2,1,2,1,2,3,1,3,3,2,1,3,3,0,2,4,1,2,1,3,1,1,0,2,1,0,0,1,1,2,4,0,3,1,0,3,0,2,4,3,4,3,3,0,4,6,3,4,5,3,6,1,3,4,1,1,1,1,2,4,5,3,1,4,1,3,3,4,4,2,1,1,1,2,2,2,0,1,2,1,3,1,1,1
E00102577,E01020250,140,1,1,0,1,3,1,1,0,1,0,2,1,0,2,0,2,2,1,0,0,1,0,3,1,1,2,1,2,2,0,1,3,3,2,1,3,3,2,1,2,2,1,1,0,3,1,1,2,1,0,5,3,2,2,2,1,3,1,4,1,2,4,2,4,4,1,4,3,4,3,0,2,1,2,0,0,1,1,0,0,2,2,0,1,1,0,2,0,0,0,5
E00102579,E01020250,191,0,1,0,1,2,1,5,3,1,0,2,2,2,2,1,1,2,4,1,1,1,2,2,5,0,1,0,4,3,0,0,2,4,2,2,2,0,2,2,5,0,1,1,1,1,4,5,3,8,1,3,1,4,5,6,1,1,3,1,1,4,1,1,1,1,2,1,5,1,3,1,0,4,2,4,2,2,2,2,6,1,2,3,3,1,0,1,2,1,0,10
E00102581,E01020250,139,0,1,2,0,2,0,1,0,0,3,0,0,0,1,3,1,1,1,0,0,0,2,1,1,1,0,0,1,0,0,0,0,1,0,1,0,2,2,3,1,0,0,0,3,2,0,2,1,4,3,1,2,1,0,1,2,1,2,0,0,2,2,4,3,7,1,3,2,7,2,6,7,1,0,1,4,2,3,2,4,1,0,6,3,0,0,2,2,1,0,4
E00102583,E01020250,156,0,1,1,1,0,1,4,3,1,1,2,0,1,0,1,1,4,4,2,1,2,1,1,2,1,3,2,0,0,0,2,2,2,2,2,3,1,2,1,4,2,4,4,1,2,2,1,1,2,3,4,3,3,0,1,1,2,1,0,0,1,4,0,5,0,2,0,3,3,3,2,2,5,3,1,1,3,2,0,3,2,0,0,4,2,0,0,1,2,2,1
E00102566,E01020251,188,0,0,1,2,2,4,2,2,0,2,3,1,1,2,3,0,0,3,5,0,1,1,1,0,1,0,0,3,2,3,1,1,0,2,1,0,1,4,2,2,2,2,2,3,0,4,5,3,7,5,2,3,2,5,7,5,4,3,3,4,1,4,4,4,4,3,7,3,1,1,2,2,2,1,1,1,6,2,1,0,0,1,3,0,1,1,0,0,1,0,1
E00102568,E01020251,215,0,0,0,1,0,4,3,2,4,2,1,2,4,0,1,1,1,3,1,4,0,0,2,2,0,2,2,1,2,3,0,4,1,1,3,0,1,0,3,1,4,2,4,4,3,1,6,3,4,3,1,4,3,3,8,3,2,3,2,2,3,2,4,1,1,2,4,3,4,3,2,2,3,2,2,1,3,2,1,6,2,4,3,5,5,3,2,3,2,2,6
E00102578,E01020251,172,1,3,2,0,2,1,4,1,1,1,2,4,0,0,4,5,3,2,2,2,1,0,1,0,1,2,4,2,2,1,4,3,2,3,2,1,1,1,5,1,3,3,2,1,4,7,0,1,3,3,2,2,2,4,3,1,2,1,4,5,3,2,3,3,1,2,3,3,2,1,0,1,1,2,4,1,0,0,1,2,2,0,1,0,0,1,1,0,1,1,0
E00102580,E01020251,163,4,1,2,1,1,1,1,3,1,2,0,3,2,1,1,1,3,3,3,0,0,3,1,1,2,1,2,8,0,1,6,2,2,2,2,2,1,1,2,4,2,2,2,5,4,2,5,1,3,3,3,7,2,2,4,7,1,1,4,2,1,3,0,1,3,2,2,1,1,2,1,0,3,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0
E00102569,E01020252,155,3,3,1,1,3,1,3,2,0,2,1,1,0,1,1,0,6,2,3,1,3,1,0,2,5,1,4,2,3,1,4,1,2,3,1,3,5,2,1,3,0,3,1,0,4,3,3,1,4,2,1,3,2,2,4,1,2,0,2,0,1,1,2,3,2,2,2,1,2,2,1,1,2,0,2,1,1,2,0,0,0,0,0,2,2,0,0,0,0,1,2
E00102571,E01020252,140,0,1,1,2,1,1,4,1,2,2,0,4,1,2,0,0,2,4,0,3,1,1,0,1,2,1,2,0,1,0,0,3,0,0,1,3,3,0,3,2,1,2,4,1,0,3,0,2,1,2,1,3,2,3,1,3,0,0,5,2,2,2,2,2,2,2,0,4,2,1,0,2,4,1,2,4,1,1,1,1,3,0,3,2,1,0,1,1,0,0,2
E00102572,E01020252,153,1,1,5,2,2,7,4,2,1,1,0,0,1,0,2,1,1,3,1,1,2,1,0,5,4,2,5,1,0,2,0,3,0,3,1,4,5,1,4,2,4,1,4,0,4,5,6,1,5,1,0,2,2,3,1,3,1,0,3,0,3,3,0,0,2,0,2,1,1,1,2,0,0,0,1,2,0,0,2,0,0,0,1,0,0,0,2,0,2,1,0
E00102582,E01020252,149,1,0,4,0,1,0,0,3,0,2,1,0,1,1,1,3,0,0,0,0,0,1,0,1,4,3,0,0,1,1,1,0,0,2,0,2,1,1,1,1,2,0,2,2,2,1,0,0,5,2,3,3,0,0,0,4,0,3,4,3,0,2,2,2,1,4,2,5,3,2,2,3,2,2,3,2,2,1,2,1,1,0,2,0,2,2,2,4,4,3,12
E00102584,E01020252,155,1,0,0,1,1,2,1,1,1,1,0,1,3,1,1,2,2,1,2,3,0,0,0,1,1,4,0,0,1,1,0,1,0,0,2,0,1,2,3,1,2,0,2,3,1,3,4,4,3,4,1,2,4,4,1,2,2,2,5,5,2,0,3,2,5,1,1,2,1,1,0,1,0,1,1,0,1,0,1,1,3,0,0,0,2,0,5,3,1,2,18
E00102570,E01020253,155,4,3,4,4,4,5,1,0,1,2,2,3,0,1,1,0,1,0,1,0,1,1,4,2,1,5,3,1,2,0,3,3,3,1,2,1,0,2,1,2,0,3,3,3,7,2,4,6,3,4,2,4,2,2,1,1,1,2,1,2,1,1,1,3,1,1,0,1,2,2,0,3,1,0,3,0,0,2,1,1,1,0,1,0,1,0,0,0,0,0,0
E00102573,E01020253,156,0,1,2,2,2,2,0,1,1,1,3,3,5,1,5,3,3,2,4,0,1,1,1,2,3,0,2,0,1,0,3,4,1,0,2,2,1,4,0,3,4,5,3,4,6,3,2,3,5,4,2,4,2,2,5,2,5,3,2,0,1,1,0,1,0,1,2,1,1,2,1,2,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
E00102574,E01020253,145,1,1,2,1,3,3,2,4,4,1,0,2,3,3,1,2,2,1,2,1,2,0,1,0,1,0,1,2,2,0,0,1,3,0,0,1,3,1,6,1,3,1,2,7,1,2,1,2,1,3,1,4,0,2,3,2,4,1,1,1,1,1,2,1,4,2,1,1,3,1,1,1,2,1,1,1,1,0,1,2,3,1,2,2,0,0,0,1,0,0,2
E00102575,E01020253,163,2,2,2,3,3,1,1,5,2,4,3,2,3,0,3,2,1,2,5,0,0,2,3,1,2,3,1,7,1,0,0,2,1,8,2,3,3,2,4,3,3,6,3,7,3,1,2,2,2,4,3,1,2,5,3,0,2,2,2,1,1,0,1,2,0,2,0,2,0,2,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
E00102576,E01020253,169,1,1,3,1,5,1,1,0,1,1,6,0,1,5,3,2,2,4,6,2,3,3,3,4,4,0,4,4,1,1,1,0,0,1,2,2,2,4,1,1,1,1,1,2,3,1,5,2,3,7,4,4,2,4,2,1,1,1,2,0,1,1,0,2,1,2,0,3,2,3,5,1,1,1,1,3,0,1,2,1,0,1,0,1,0,0,0,0,0,0,2
E00102587,E01020254,157,2,2,3,2,1,2,1,2,2,4,1,1,1,1,2,1,2,5,2,1,2,2,4,2,2,2,5,4,6,0,4,1,0,1,0,1,1,4,1,3,2,1,0,6,2,1,1,2,5,3,2,4,3,3,2,2,0,1,2,2,1,1,0,1,0,2,1,1,4,4,2,0,1,0,1,1,2,0,0,0,1,1,1,0,0,0,0,2,2,1,0
E00102595,E01020254,140,3,2,0,4,4,1,2,1,1,0,3,3,1,0,0,0,4,2,1,1,1,3,1,1,2,1,2,0,2,0,2,1,1,2,3,3,3,0,0,0,3,5,3,7,1,2,1,2,1,2,3,2,2,2,3,1,2,1,1,1,1,2,1,1,1,1,2,0,3,1,0,1,1,2,2,1,0,3,0,1,0,2,0,1,0,0,1,3,1,1,1
E00102596,E01020254,130,0,1,0,0,0,4,3,5,3,2,1,1,2,0,1,1,1,1,3,1,0,0,0,1,1,0,1,1,1,1,1,1,0,2,0,0,1,0,2,1,2,2,4,3,1,1,1,0,1,3,1,0,0,3,5,3,1,2,3,2,2,0,3,2,1,3,0,2,3,3,1,1,2,2,3,1,2,2,1,2,0,0,0,0,1,2,0,0,1,0,8
E00102598,E01020254,111,0,3,0,1,0,2,2,0,1,0,1,1,1,1,0,0,0,2,1,1,0,2,1,3,2,3,2,2,1,4,1,1,4,1,1,1,2,0,1,1,0,2,1,1,2,1,1,1,2,0,2,1,2,2,1,0,2,3,0,1,3,2,4,0,0,1,2,0,1,0,1,0,3,1,1,2,1,2,1,3,2,1,1,0,0,2,1,1,0,0,0
E00102601,E01020254,149,0,2,3,2,5,1,2,0,4,2,2,1,1,4,2,0,0,1,3,0,1,1,2,1,1,1,0,3,4,1,3,0,2,3,2,4,1,4,0,3,6,2,2,2,0,3,0,3,3,1,0,1,2,2,0,3,1,2,1,0,2,0,3,3,1,0,1,3,5,2,1,1,2,1,0,0,2,0,1,0,1,1,0,1,3,1,2,0,3,1,2
E00102585,E01020255,144,0,3,3,1,2,2,0,0,2,2,0,0,6,2,1,0,1,1,2,3,1,2,3,4,1,1,1,3,0,2,1,3,4,2,4,0,1,3,0,5,1,2,4,1,0,4,2,4,0,3,3,3,0,5,1,1,0,1,1,4,1,0,2,2,0,1,2,1,2,2,3,1,2,0,3,0,3,1,1,1,0,0,2,0,0,1,1,0,0,0,0
E00102599,E01020255,122,0,0,1,0,0,0,0,1,1,1,3,0,1,2,2,0,1,3,0,1,0,1,1,0,3,1,0,0,2,0,0,0,1,2,0,3,0,1,0,0,0,2,1,2,1,0,3,3,1,0,3,2,2,7,1,1,0,0,5,0,1,4,1,1,1,1,1,3,4,4,1,4,2,2,1,1,2,4,5,2,2,1,2,0,2,1,1,0,1,0,1
E00102600,E01020255,133,1,0,1,0,0,1,1,0,0,0,0,2,1,2,1,1,1,2,1,0,0,0,0,0,2,1,1,0,0,0,2,0,5,1,0,1,1,2,0,2,1,1,1,1,3,1,1,0,4,1,1,6,2,4,4,0,3,1,4,3,0,3,0,0,5,3,5,3,5,2,3,4,4,3,1,1,2,0,3,2,0,1,0,2,2,1,1,1,1,0,0
E00102602,E01020255,134,2,1,2,0,0,2,0,1,2,1,0,1,2,1,0,1,1,1,0,0,1,3,0,0,0,1,1,1,0,0,2,3,0,3,2,0,1,1,0,2,0,0,0,0,3,1,1,2,2,4,1,6,3,1,2,2,1,3,2,2,0,2,0,2,5,5,0,5,6,3,2,2,4,4,1,3,4,1,1,2,1,1,1,0,1,0,2,0,0,0,1
E00102603,E01020255,167,2,0,4,7,2,3,3,1,2,3,1,5,3,4,3,0,4,2,2,2,1,0,0,2,0,1,2,2,0,2,2,4,3,5,4,2,3,1,5,3,4,2,2,1,1,2,7,1,1,2,5,1,6,3,3,4,1,1,0,2,2,0,0,1,1,2,2,0,1,1,0,0,0,0,3,0,0,0,0,4,0,2,0,0,0,1,1,1,0,0,1
E00102586,E01020256,144,4,3,0,2,3,0,3,2,3,4,1,1,1,1,0,1,2,3,4,2,0,0,2,0,1,4,2,3,1,1,3,3,0,5,1,2,4,1,0,0,1,2,4,4,3,0,5,0,2,1,0,2,4,2,3,2,2,1,2,5,2,1,1,2,1,1,0,0,1,1,2,3,1,1,0,0,0,1,0,1,1,0,0,0,2,0,0,0,3,0,1
E00102592,E01020256,112,0,2,2,2,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,6,4,0,1,2,2,2,1,5,1,0,0,0,0,0,0,1,1,2,1,1,1,3,2,1,3,0,1,3,1,4,0,0,2,1,1,5,1,2,4,1,0,0,2,2,1,2,1,1,3,1,2,2,0,1,2,1,0,1,1,2,3,1,1,1
E00102594,E01020256,154,1,2,2,4,1,1,0,2,2,4,0,0,3,1,1,0,2,3,3,2,0,0,1,1,1,2,1,0,3,2,2,1,1,0,0,3,2,3,1,0,1,2,1,1,2,3,3,3,0,1,4,1,3,3,1,0,3,3,4,3,1,4,1,3,4,3,1,4,5,1,3,0,1,1,1,3,0,1,1,3,0,1,1,0,0,3,2,0,1,0,5
E00102597,E01020256,129,4,3,2,3,2,2,1,2,0,1,3,0,0,2,1,1,2,0,2,1,0,1,0,0,0,2,2,1,2,2,0,1,0,5,2,1,1,2,0,0,1,0,1,2,2,1,3,4,2,1,2,2,3,0,0,1,3,4,2,3,3,0,0,2,5,2,0,1,1,3,0,1,2,1,1,0,0,3,0,3,2,0,1,0,0,1,0,1,0,2,3
E00165902,E01020256,177,3,2,3,0,3,1,1,1,1,2,0,4,2,3,4,6,4,14,6,3,1,0,0,0,0,0,0,0,3,1,0,3,1,2,2,0,1,0,1,0,0,0,1,4,1,0,7,5,7,5,3,2,1,2,3,2,2,2,0,2,4,1,2,5,0,2,5,5,2,2,0,3,3,0,3,0,1,0,1,0,1,1,2,0,1,1,1,0,0,1,3
E00102589,E01020257,189,0,1,2,4,3,3,1,0,2,1,2,4,1,0,3,8,2,3,2,3,1,2,2,2,2,1,1,4,1,1,4,3,4,0,3,1,2,3,2,3,2,0,1,1,3,1,5,5,3,3,4,2,5,3,3,2,4,3,4,2,0,1,3,0,3,5,5,3,3,5,1,1,1,1,1,3,2,1,0,0,1,0,0,0,0,0,2,0,0,0,4
E00102590,E01020257,142,4,2,1,0,0,0,2,0,1,0,4,0,2,1,3,1,0,2,2,1,1,0,3,1,3,1,4,0,3,1,2,4,0,1,2,1,1,1,0,1,4,0,1,2,3,0,3,0,5,6,4,4,4,2,3,2,1,1,2,1,1,1,4,0,2,3,4,4,3,0,2,0,1,1,1,0,1,0,3,0,0,0,3,0,0,2,0,0,0,0,2
E00102591,E01020257,195,2,3,5,0,2,3,2,4,3,2,1,2,2,5,0,4,3,3,3,2,0,0,2,4,2,2,0,0,3,1,2,4,3,3,1,3,2,1,2,1,3,3,3,5,0,5,2,2,4,2,4,2,3,5,0,5,2,1,3,2,1,3,0,0,3,1,3,1,5,3,2,2,3,1,4,1,3,1,0,3,3,0,1,1,2,0,1,2,1,0,1
E00102593,E01020257,111,0,0,0,0,0,0,0,0,0,2,1,0,0,1,1,0,1,1,0,0,0,0,0,0,1,1,0,2,0,0,0,2,1,0,1,0,1,0,0,2,0,1,1,0,1,0,2,2,3,1,2,2,3,0,1,4,1,3,0,3,1,1,1,4,3,1,4,5,3,2,4,1,0,1,3,1,1,1,3,0,2,4,3,3,2,1,1,1,0,0,6
E00102606,E01020258,172,0,2,0,1,0,3,1,1,2,1,1,1,1,0,0,3,0,5,2,0,2,2,2,2,1,1,1,2,2,0,2,1,0,0,2,3,4,1,2,0,2,5,4,1,3,0,2,5,0,1,1,2,1,4,9,2,4,3,2,5,4,2,3,1,1,3,3,6,2,3,2,2,5,4,0,3,3,2,1,0,0,1,3,1,1,0,1,2,0,0,3
E00102607,E01020258,117,1,0,1,1,1,0,0,1,3,1,0,0,0,0,4,1,1,1,1,2,1,1,1,0,0,2,1,0,1,0,0,1,0,2,2,0,1,0,0,0,1,0,2,1,3,0,5,0,3,1,1,2,4,0,1,0,1,0,2,1,1,3,2,2,1,3,2,4,5,3,2,0,2,1,1,2,4,2,1,0,3,3,0,0,0,1,2,1,0,1,5
